Id,Label,description,publishedAt,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UC6ylTkexHwwJo_22V35lx0A,上念司チャンネル ニュースの虎側,"経済評論家、作家の上念司の公式チャンネルです。
こちらではニュースに対する開設や、経済に関するお話、格闘技、フィットネスジム、カヤック、アニメ、音楽、等々、私が興味があるジャンルについてお届けしようと思います。",2020-01-15T04:32:11.808497Z,97940412,351000,False,752
UCS8ZQejq2CL-nZcnRWZCA5Q,福岡・佐賀 KBC NEWS,"福岡にあるＫＢＣ九州朝日放送（ＡＮＮ系列）のニュース公式アカウントです。

福岡・佐賀の最新ニュースをいち早くお届けします！

エリアのニュースはもちろん、注目の臨時記者会見なども見られる２４時間ライブをはじめ、アサデス。ＫＢＣの人気コーナー「朝イチ！スクープ」やシリタカ！で放送した特集、ＹｏｕＴｕｂｅならではの映像もご覧いただけます。

▼ＫＢＣテレビ
　福岡１ｃｈ
▼ＫＢＣラジオ
　福岡局　ＡＭ１４１３ｋＨｚ／ＦＭ９０．２ＭＨｚ
　北九州局　ＡＭ７２０ｋＨｚ／ＦＭ９４．０ＭＨｚ
▼ＫＢＣＮＥＷＳ（九州朝日放送ＨＰ）
　https://kbc.co.jp/news/
▼ＫＢＣ ＮＥＷＳ公式ツイッター
　https://twitter.com/KBC_NEWS
",2020-03-05T03:41:52.179668Z,5166773,11900,False,804
UC5RxItawjaBU8aKyuw96rJQ,ぼくの芸能ちゃんねる,"■ぼくの芸能ちゃんねる

気になるエンタメニュースを貴方にお届けします。

宜しければ感想などコメントしていただけたら嬉しいです！

チャンネル登録も宜しくお願いしますね（^^）↓
http://www.youtube.com/channel/UC5RxItawjaBU8aKyuw96rJQ?sub_confirmation=1


【免責事項】
動画に掲載している画像の著作権・肖像権等は
各権利所有者に帰属致します。
権利を侵害する目的ではありません。
記事の内容や掲載画像等に問題がありましたら、
各権利所有者様本人が直接メールでご連絡下さい。
確認後、迅速に対応させて頂きます。


【Twitter】
https://twitter.com/bokuno_channel


【問い合わせ】
bokuno.channel.1005@gmail.com",2017-03-17T15:03:00Z,0,69000,False,0
UChIxr7F1R9mFR1EItD6EZIw,毎日聞きやすい経済ニュース,,2018-05-13T02:55:05Z,14535523,30600,False,419
UCHp2q2i85qt_9nn2H7AvGOw,NiziU Official,"We NiziU! We are NiziU ♡ 
NiziU Official Youtube

NiziU Official Homepage: https://niziu.com/
NiziU Official YouTube: https://www.youtube.com/c/NiziUOfficial
NiziU Official Facebook: https://www.facebook.com/NiziUinfoofficial
NiziU Official Twitter: https://twitter.com/NiziU__official
NiziU Official Instagram: https://www.instagram.com/niziu_info_official/
NiziU Official Artist Instagrm: https://www.instagram.com/niziu_artist_official/
NiziU Official TikTok: https://vt.tiktok.com/U2WDoG/
NiziU Official FANCLUB ""WithU"": http://fc.niziu.com
NiziU Official FANCLUB ""WithU MOBILE"": http://m.niziu.com

JYP nation Japan Official Twitter : https://twitter.com/JYPE_JAPAN 
Hulu Japan Official Site : https://www.hulu.jp/nizi-project 

©2020 JYP Entertainment.／Sony Music Entertainment (Japan) Inc. All rights reserved.",2020-03-13T02:43:07.290395Z,217366252,1660000,False,78
UCSMcjRpV2DlHELSQsk6Bveg,ニュースプラス時事,"いつもご視聴いただき誠にありがとうございますm(_ _)m

こちらは日本のニュースやエピソードと、それに対する海外の反応をご紹介しているチャンネルです。
日本国内の反応も入れることもありますが、そちらの方は、数週間後に消えてしまうヤフーニュースのコメントから私が気に入ったものをピックアップしています。

力不足で至らぬ点が多々あると存じますが、お気づきの点などございましたら、その旨ご教示いただければ幸いです。

・更新告知は事前にコミュニティより行っています。
→https://bit.ly/38DbNeS

・また、動画アップロード毎にツイートしています。
→https://twitter.com/japanews8

※コメントについて
Youtubeのポリシーに抵触すると思われるコメントは、不本意ですが削除しております。誠に申し訳ありません。。
特に視聴者が不快に思われるワードなどが削除対象になります。
コメントが多いため、時に間違って削除してしまう場合もありますこと大変申し訳ありません。

また、コメントをとても多くいただき、大変感謝しておりますm(_ _)m
現在お返事をお返しする時間が不足しており、お返事ができておりませんこと、誠に心苦しい限りです。。

いただきましたコメントはすべて読ませていただいていますので、よろしければ引き続きいただければ一同励みにいたします。手前勝手で大変申し訳ありませんm(_ _)m

※著作権について
著作権などについては十分注意しておりますが、お気づきの点などございましたらその動画のコメント欄にメッセージをいただくか（管理者承認にしていますので非表示になります）お手数ですが下記メールアドレスまでご連絡ください。
ehanashika★gmail.com
（★を@に変更してください）

※動画内容について
動画内容はその時々のニュースをもとに注意して作成しておりますが、情報は変化する場合がありますので、信憑性につきましては、必ず本動画以外のニュースソースをご確認下さい。

また本文の私的コメント及び、反応文のコメントは主観による意見にすぎませんので、くれぐれも真に受けずご参考程度にされてください。

今後とも当チャンネルを、よろしくお願いいたしますm(_ _)m",2016-11-05T23:12:38Z,54208819,0,True,559
UCOHjxgf8CpNyg6gRMk8vurg,知りたいニュース情報局,,2014-12-19T16:56:41Z,16415940,34500,False,325
UCtMcFmuTmrXpdTAMnr25xdA,カナダ人ニュース,"カナダ在住のやまたつです。気になるニュースについてコメントしていきます。
ジャンルは色々です。
ねこ2匹と極北地方の村に住んでいます。ここでの経験も紹介できればと思います。",2020-06-22T03:42:08.500193Z,4692707,57700,False,148
UCSwTU9vSgZ2I94zck4tLOCg,藤みね子のワイドでショー,"こんにちは！レポーターの藤みね子です。

「藤みね子のワイドでショー」チャンネルでは、芸能人、有名人、アイドルの噂やスキャンダル、ゴシップ、裏情報など満載！
あなたが興味を持って見てしまうネタを題材として、分かりやすくまとめた動画を定期配信しています。
お見逃しがないように是非、チャンネル登録をお願い致します。

チャンネル登録はこちら⇒https://www.youtube.com/channel/UCSwTU9vSgZ2I94zck4tLOCg?sub_confirmation=1
評価をしていただければ嬉しいです。

コメントもどしどし投稿してください。ヽ(*^〇^)ﾉ

【免責事項】
このチャンネルの動画に掲載している画像の著作権・肖像権等は 各権利所有者に帰属致します。 
このチャンネルは権利を侵害する目的で運営しているのではありません。 
また、特定の個人を攻撃する、誹謗中傷、公序良俗に違反する といった目的ではありません。 
このチャンネルの運営目的は娯楽の提供、事実の報道といった点にあります。 
重ねてご理解いただきますようよろしくお願いいたします。
もし、記事の内容や掲載画像等に問題がありましたら、 各権利所有者様ご本人が直接メールでご連絡下さい。 
お問合せ先：wordbgmclub●gmail.com（お手数をお掛けいたします。迷惑メール防止のため、●を＠に変えて下さい）
確認後、迅速に対応させて頂きます。",2016-03-19T23:48:01Z,188272,0,True,46
UCD7Y7OT3h-NxipAInNc3Faw,世界のフシギ探検ch,"世界の不思議、謎や都市伝説、宇宙など科学的な分野や考古学などの事柄を紹介していきますのでよろしくお願いします！

知的好奇心の強い方達に、関心していただけるような動画作りを心がけておりますのでよろしくお願いします。

少しでも良かったと思っていただけたら
Good評価、コメント・チャンネル登録して頂ければ幸いです！


当チャンネルは著作権、肖像権の侵害を目的としているチャンネルではありません。 
当チャンネルに掲載されている、文章・画像・動画等の著作権は、各権利所有者・団体に帰属します。 
掲載物において問題がある場合は権利者本人様より直接ご連絡をお願い致します。
確認後、即座に修正・削除等の対応をさせていただきます。",2017-05-06T11:47:45Z,32377146,172000,False,129
UCAfH0IV-iZvIbgNrq5EI13Q,時事チューバー,国会中継などの政治系動画を中心にUPしています。チャンネル登録お願いします。,2010-10-18T22:21:56Z,19996,21200,False,49
UCSSkv6tmPpi8d1IrWegypsA,モナ・リザの戯言,"『モナ・リザの戯言』では、スカッと爽快系の漫画動画を配信しています！
これからどんどん漫画動画を投稿していきますので、皆様あたたかい目でどうかよろしくお願い致します。

",2019-05-31T07:27:00Z,787290244,665000,False,535
UC7KActS7oypC77kKsVe4Ung,おまゆうブーメラン,"日々のニュースから 自分の事を棚に上げて発言する方々へ ツッコミを入れるチャンネルです。
顔文字な「吉田くん」と「結月ゆかりさん」が毒を交えつつ突っ込みます！

最近はほぼほぼ政治系です。ブーメランの名手としか言いようがございません
あくまでも個人的主観なので賛否はあると思います。様々なご意見をお待ちしております！

広告スポンサーに嫌われたせいか広告は高確率で制限されております。
YouTubeさんも商売だからね！しょうがないね！
でも情報はもっと開示してほしいなーと思ってます！

過去に制限された動画はサブチャンネルでご覧いただけます。
https://www.youtube.com/watch?v=UDaN-blAA2M&list=PL65SJfTCSfiTzCNCoZ2WBXirhkE1xnUU7

（こちらでも制限動画は残してはありますが視聴するにはメンバーシップに参加する必要があります）",2016-08-04T04:39:58Z,8163998,21600,False,198
UCwLFjAewXKY6KuhEXBF7PvQ,本日のニュース,,2016-01-18T01:15:33Z,3145541,0,True,1139
UCG7sXdqKpZQeRIgp05cBnpw,爆走まとめニュース速報,"芸能人の注目記事をUPしています。毎日更新しますので宜しくお願い致します。
芸能人　AKB　速報",2014-09-01T05:36:52Z,0,504,False,0
UCI4mta4pWhYhPSLhjmUAfZQ,毎日新聞,毎日新聞の公式YouTubeチャンネルです。よろしくお願いします。,2011-02-18T03:37:13Z,71759644,66000,False,4369
UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東NEWS,"テレビ東京の総合ニュースサイト。
経済・ビジネスはもちろん、政治・社会の独自企画やライブ配信など、ニュースを”テレ東らしく”お伝えしていきます。
  
・第三者を誹謗中傷する投稿 を行うことは｢テレビ東京グループ ソーシャルメディアポリシー｣及び｢テレビ東京グループ ソーシャルメディア利用規約｣により禁止されています。 
・第三者の誹謗中傷や著作権など他人の権利を侵害する投稿、その他 不適切と判断された投稿は、削除される場合があります。
・ 詳細は｢テレビ東京グループ ソーシャルメディアポリシー｣及び｢テレビ東京グループ ソーシャルメディア利用規約｣をご覧下さい。
　https://www.txhd.co.jp/sns_policy/",2016-09-21T07:16:55Z,469148768,806000,False,9482
UCgdHxnHSXvcAi4PaMIY1Ltg,SHIBUYA COMMUNITY NEWS,"― 渋谷大型ビジョン 30 秒ニュース番組―
スクランブル交差点や公園通りなど、渋谷中心部の各所に設置された大型ビジョンで最新の渋谷をご紹介する30秒ローカルニュースを放映しています。
区内で開催されるイベントやお店の情報など、渋谷を訪れる皆さんのお役に立つさまざまな情報をお届けします！",2013-01-07T02:51:39Z,42635902,137000,False,197
UCSWOnDD1KIriGmyQ7SgNA4A,HTB北海道ニュース,"北海道・札幌市のテレビ放送局
HTB北海道テレビ放送（テレビ朝日系列）のニュースチャンネルです。
",2014-08-11T01:28:48Z,51692895,75400,False,5462
UC-kF1uMFhIfvw6seHqDGwkg,アシタノワダイ,"視聴者様にアシタノワダイを提供するチャンネルです。

ご視聴いただいた情報を明日、職場・知人・ご家族とお話し頂ければ幸いです。

動画に問題がある場合はこちらにご連絡いただければ改善・修正させていただきます。
justoyakudachi@gmail.com

現在複数人で運営しております。混乱しております。ぐっちゃぐちゃです。

アイコン猫引用元
https://www.pakutaso.com/20130713203post-3071.html",2015-09-29T04:24:33Z,424967336,0,True,549
UCqmWJJolqAgjIdLqK3zD1QQ,予備校のノリで学ぶ「大学の数学・物理」,"予備校のノリで学ぶ「大学の数学・物理」のチャンネルでは
①大学講座：大学レベルの理系科目
② 高校講座：受験レベルの理系科目
の授業動画をアップしており、他にも理系の高校生・大学生に向けた情報提供を行っています

【お仕事のご依頼】はHPのContactからお願いします

【コラボのご依頼】はHPのContactからお願いします

【講義リクエスト】は任意の動画のコメント欄にて！

【チャンネル登録】はこちらから(今後も楽しく授業を受けよう！) https://www.youtube.com/channel/UCqmW...

【公式HP】はこちらから(探している講義が見つけやすい！) http://yobinori.jp/ 

【Twitter】はこちらから(精力的に活動中！！) http://twitter.com/Yobinori

【Instagram】はこちらから(たくみの日常が見れます(?)) https://www.instagram.com/yobinori",2017-07-02T07:56:19Z,89838933,596000,False,589
UCFo4kqllbcQ4nV83WCyraiw,中田敦彦のYouTube大学 - NAKATA UNIVERSITY,中田敦彦が「教育系YouTuber」として、学べる動画を毎週４本更新（火・水・土・日）。もっと学びたい人はウェブコミュニティ「PROGRESS」へ。入会はコチラ https://www.nakataatsuhiko.com/fanclub-salon,2018-02-06T10:34:49Z,564395587,3350000,False,531
UCJPlGQ8_hgUvepRrEqlxJFw,てつこのニュースざんまい,"まいど〜
関西女子高生の橋下徹子です。

当チャンネルでは、まだ未成年で世間知らずな私、徹子が、関西弁で気になるニュースを解説するチャンネルです。個人で調べている内容なので、間違える事、事実とは異なる事の場合がありますが、温かくご指導いただけばと思います。


＜著作権について＞ 動画で掲載している画像などの著作権や肖像権等は全てその権利所有者様に帰属致します。 各権利所有者様や第三者に不利益がない様配慮しておりますが、動画の内容に問題がある場合は、各権利所有者様本人からご連絡頂けましたら幸いです。 フォームからご連絡を頂きますと、速やかに確認・対応可能です。",2019-04-07T10:08:40Z,22045350,26400,False,630
UCInB4PZ9HVB5y3wf58V7a7g,野球ニュース,"野球ニュース

動画 の 視聴 ありがとう ござい ます もし よろしけれ ば チャンネル 登録 よろしく お願い し ます

チャンネル 登録: http://bit.ly/2tZ8DQa",2017-01-20T17:12:08Z,65831,0,True,258
UCnKJSrHBIdOP3iIEx_bCO1A,カノンの一撃ニュース,"こんにちは、花音です。
海外に3カ国ほど住んで、さらに現在４カ国目…

ヤンゴンのヨーミンジというところに住んでいます。

海外在住者の視点から時事ニュースについていろいろコメントしてみたいと思います。


チャンネル登録よろしくお願いします！


＜著作権について＞
動画で掲載している画像などの著作権や肖像権等は全てその権利所有者様に帰属致します。各権利所有者様や第三者に不利益がない様配慮しておりますが、動画の内容に問題がある場合は、各権利所有者様本人からご連絡頂けましたら幸いです。フォームからご連絡を頂きますと、速やかに確認・対応可能です。

チャンネル登録よろしくお願いします。",2019-10-15T12:03:15.479549Z,31189762,58500,False,395
UCg67Rm_Akn-568IdeGIt-bA,論客まとめニュース,,2018-03-11T04:43:52Z,554481,0,True,485
UCmV28zhPOQpoBM3-yMdNPuA,そこはダメ,"気になるニュースを独自の視点でお送りします。

チャンネルへのご意見ご感想は、下記案内よりお願いします。
【総合案内】
https://docs.google.com/forms/d/e/1FAIpQLSeq6moWvU8Dv1dF6NnxIq5gCTFIOtFxpOMYhJ4rPq_Dz6d_CA

緊急連絡はTwitterからお願いします
【Twitter】
https://twitter.com/76UnFPhOQckFuev",2017-06-04T02:29:17Z,368342,0,True,48
UCbaRyVqlJqUe7bjD-xFhM1g,THE 神速エコノミー,"動画をご視聴頂きありがとうございます！
ナレーターを担当させて頂いているしずかです♬

皆さまに、世界で注目されている
最新の経済ニュースを神速でお届けします。

⚠️しずかからのお願い⚠️
当チャンネルのコメントは承認制とさせていただいております。
誹謗中傷、差別・暴力的表現、その他の視聴者様が不快に思われるワードや
Youtubeポリシーに反すると思われるコメントは削除させて場合があります。
ご了承のうえ、コメントの際にはご配慮いただけますと幸いです。


＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊

【著作権について】 
当チャンネルは著作権の侵害を目的とした
チャンネル運営は一切しておりません。
また、当チャンネルの動画の無断転載、転用等は
ご遠慮下さいますようお願い致します。


ご連絡、ご要望はこちら↓↓
shoooon0813@gmail.com


【画像・動画の引用元】
・pixabay：https://pixabay.com/ja/
・shutterstock：https://www.shutterstock.com/ja/


【BGM・効果音の引用元】
・オーディオライブラリ：https://www.youtube.com/audiolibrary/music?nv=1
・甘茶の音楽工房：http://amachamusic.chagasi.com/image_gensouteki3.html
・MusMus：http://musmus.main.jp/

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊",2018-10-21T15:51:57Z,3830565,20800,False,204
UCXteDRy5qB0IjA8WPusCJ7w,Mr.Children Official Channel,Mr.Children Official YouTube Channel,2005-09-25T11:13:24Z,829100148,1210000,False,138
UC0yQ2h4gQXmVUFWZSqlMVOA,"ひろゆき, hiroyuki",Howdy?,2016-01-30T22:16:05Z,34776421,317000,False,199
UC_39VhpzPZyOVrXUeWv04Zg,SakuraSoTV,"◆ 「日本文化チャンネル桜」とは
日本の伝統文化の復興と保持を目指し日本人本来の「心」を取り戻すべく設立された日本最初の歴史文化衛星放送局で、スポンサーの意向に左右されない独立不羈の日本唯一の「草莽チャンネル」です。既存のメディアがタブーとする真実を国民の皆様にお伝えしていきます。

◆「日本文化チャンネル桜二千人委員会」 委員就任へのお願い
自由且つ独立不羈（ふき）の草莽メディア・日本文化チャンネル桜を、志ある人々の力によって支え、育てていただくための 日本文化チャンネル桜二千人委員会 のご案内です。
http://www.ch-sakura.jp/579.html


◆ 「So-TV」とは
チャンネル桜の動画配信サイトで、全番組が全編御視聴になれます。衛星放送やYouTubeに先駆けて公開されます。
http://www.so-tv.jp/",2008-03-21T16:48:05Z,93086381,513000,False,1427
UCCTpf5c_9HDo_OSu3aX8uFQ,HBCニュース,"HBC北海道放送の報道ニュースチャンネルです。
ニュースやドキュメントを動画として掲載しています。

---------------------------------------------------------
【動画提供元】
北海道放送株式会社
〒060-8501　北海道札幌市中央区北１条西５丁目
代表電話　011-232-5800",2020-07-02T08:53:02.194824Z,94305,365,False,105
UCoQBJMzcwmXrRSHBFAlTsIw,FNNプライムオンライン,"フジテ レビ系列28局のデジタ ルニュースメディ ア「FNNプライムオンライン」のYouTubeチャンネルです。
FNNプライムオンラインのコンセプトは『テレビニュースとの新しい付き合い方』。テレビのニュースをもっと自由に、デジタルメディアにふさわしい形でお届けします。

よかったらチャンネル登録をしてくださいね。

https://www.fnn.jp/",2011-11-12T12:41:39Z,395285821,631000,False,6509
UCGeGzKpGxG1fTOdbTTa4IKA,福丸くんりたーんず,"半年ほどお休みをいただいておりましたが、
ひっそりと復活いたしました！

このチャンネルでは、

政治関連はじめ、

日々のニュースについて、

メディアが伝えない部分について

独自の視点で、

自由気ままに発信してまいります。


皆様の忌憚のないご意見を

お待ちしております！！",2018-10-27T06:27:56Z,62777214,92200,False,726
UCHUU8VHKcePqDgkjuX60aUg,オリーブの木 代表黒川あつひこ チャンネル,"オリーブの木（2019年5月20日設立）
５つの基本政策
①対米自立　②消費税ゼロ　③ベーシックインカム導入　④原発ゼロ　⑤官民格差の是正

自民党・公明党は既得権益のことだけしか考えず問題を先送り、野党はただ反対だけ、これも利権なんです。反対利権。
だから、与党も野党も期待できません。

代表の私、黒川敦彦は、実家がお金持ちでも議員の二世三世でもありません。
私たち、オリーブの木は、この国を救いたいという想いで立ち上がりました。
利権まみれの今の政治を変え、一緒に世直しをしましょう。

Youtubeのチャンネル登録お願いします

黒川敦彦へ仕事のご依頼は、下記の合同会社オリーブの木へお問い合わせください

【運営】
合同会社オリーブの木
〒102-0092
東京都千代田区隼町2-12 藤和半蔵門コープ208
TEL03-5357-1840 FAX03-6272-3111",2017-02-02T00:57:00Z,46303475,223000,False,812
UCLsdm7nCJCVTWSid7G_f0Pg,ABEMA【アベマ】公式,"テレビ&ビデオエンターテインメント「ABEMA」の公式YouTubeです。

■「ABEMA」について

「ABEMA」は、2016年4月に本開局した、テレビ＆ビデオエンターテインメントとして展開する動画配信事業。
緊急速報をはじめとした24時間放送のニュースのほか、オリジナルのドラマや恋愛リアリティーショー、アニメ、スポーツなど、多彩な番組をお楽しみいただけます。
また、オリジナルエピソード数は国内発の動画サービスで日本No.1（※1）を誇り、 総エピソ ード数は常時26,000本以上を配信。
登録は不要 で、スマートフォンやPC、タブレット、主要なテレビデバイスにも対応し、いつでもどこでも、様々なシチュエーションで利用することができます。
さらに、通信量を半分に削減可能な「通信量節約モード」や、放送中の番組を最初から視聴することができる「追っかけ再生機能」など、
利便性を高めるための取り組みも積極的に行っています。
（※1） 2020年4月時点、自社調べ",2016-02-26T15:08:09Z,399340221,1510000,False,1585
UC4xD9wgkE7cUk85abrvQ5rw,ゆるパンダのネットの話題ch,"司会進行役の“ゆるパンダ”がネットで話題の
HOTなニュースや出来事を紹介し自らの持論を交えながら解説。
そしてネットの反応を紹介し最後は自らの結論で締めくくる番組。
日々移り変わる様々な話題の中から
みなさまの思いをコメント欄に書き込んでいただき
議論を交え社会の活性化に繋ぐことを目的としたチャンネルです。",2018-08-23T03:27:48Z,83851458,0,True,1112
UCICQdFKdeQBjiOO6MKH4EXQ,毎日ニュース,政治ニュース専用のチャンネル。最新のビデオは毎日更新されます。ニュースは信頼できる情報源からまとめられています。あなたがそれが良いと思ったら、チャンネルを購読してください。,2013-06-29T10:54:55Z,3700854,0,True,2183
UCSNtpfNXgOGw_WfRvBrydAw,すごいぞJAPAN!,"このチャンネルでは、日本が、
世界からどのような印象を受けているのか？

日常の様々なこと、スポーツ、政府レベルのことまで、
海外の反応を日々更新しています。

外国人が日本に対して感じているコメントから、

日本の凄さ、日本人の素晴らしさを
感じてもらえたらいいなと思っています。

「日本は人に対して思いやりや心配りができ、
企業は優れた技術を真摯に追い求めており、

世界から見ても、非常に称賛される点の多い
本当に素晴らしい国に生まれたんだ！」

と、日本に対して、誇りや希望を感じられたら
なにより嬉しいです。


動画をご覧いただいて、
チャンネル登録頂けたら幸いです。

どうぞ、よろしくお願いします。",2016-09-07T00:59:31Z,35182181,93500,False,431
UC3f4NZgdzGAlf2znxsrcfeg,ネズバクニュース,"ネズバクニュース🐭では
ねずみパイセンとバクADによって雑学やニュースをわかりやすくお届けします！


少しでも面白かったら高評価✨やコメント✒をいただけると嬉しいです。



🐭📺チャンネル登録はこちらから🐭📺
https://www.youtube.com/channel/UC3f4NZgdzGAlf2znxsrcfeg?sub_confirmation=1


#漫画 #アニメ#ネズバクニュース",2019-09-28T08:29:12Z,453759,0,True,46
UCOLVB0iYK8ahQ0mFn-lF-8g,SBSnews6,"SBS（静岡放送）による静岡県のローカル動画ニュースです。
SBS（静岡放送）YouTube公式チャンネルです。
Shizuoka Broadcasting System.",2011-01-14T04:03:41Z,36139704,45200,False,3944
UCr4fZBNv69P-09f98l7CshA,ハラミちゃん〈harami_piano〉,"🍖🎹お仕事やご連絡はメールにて
【hararapiano@gmail.com】

🍖🎹ファンクラブ
入会は下まで行くとリンクあるよ✨

🍖🎹プロフィール
●ポップスピアニスト【ハラミちゃん】
●2019年6月〜活動開始
●2020年11月 100万人突破
●ピアノをもっと「身近」に感じてもらいたく活動してます
●お肉とポムポムプリンが大好き🍮
●総再生2億回突破
●2019年デビューしたYouTuberで再生回数ランキング18位
●2020年7月発売の1stCDアルバム
「ハラミ定食〜Streetpiano Collection〜」
👑ビルボード週間総合ランキング1位
👑オリコン週間総合ランキング2位
👑オリコン週間J-POP部門1位
●2020年8月に「中野サンプラザ」でワンマンLIVE開催
●2020年8月にアジア各国で行われる夏フェス「a-nation」にピアノ1台にて出演
●ファンネーム「お米さん」🍚

いつも温かいコメントありがとうございます
全て読ませていただいております
活動の励みになってます🙇‍♂️✨

I’m ""Harami-chan"", a pops pianist from Japan 🍖🎹
My passion is to bring ""the joy"" of piano to everyone 😌

I play a variety of music genres such as pops, j-pops, animes and oldies 🎹
And I love meat and Pompompurin 🍮

More than 160million total views ✨

Thank you for your warm messages each and every time
I read all your comments
They are my motivation to keep going 🙇‍♂️✨
Please subscribe to my channel and give me a thumbs up ! 🙇‍♂️🍖👊💥✨

🍖🎹 Business & General Inquiries
hararapiano@gmail.com

Active since June, 2019",2019-02-23T06:20:30Z,256277072,1210000,False,404
UCrhFsMwGiCoFluvlawx3xnQ,あきのトレンドライン,"このチャンネルに来て頂き
ありがとうございます！

当チャンネルは、
最近のトレンドや芸能、スポーツなど
気になる様々な情報をお届けしています。

おかげさまで
チャンネル登録者5,000人を
達成することができました！

ご覧頂いている皆様のおかげさまと
大変感謝しております。m(__)m

次は、チャンネル登録者8,000人を
目標に頑張っていますので、
よろしければ、
高評価、コメント、チャンネル登録、
宜しくお願いします(^^)

チャンネル登録はこちらからお願いいたします。
→ http://www.youtube.com/channel/UCrhFsMwGiCoFluvlawx3xnQ?sub_confirmation=1

【免責事項】
当サイトで掲載している
動画・画像の著作権・肖像権等は
各権利所有者に帰属致します。
権利を侵害する目的ではありません。
記事の内容や掲載画像等に問題がありましたら
各権利所有者様本人が直接メールでご連絡下さい。
確認後、対応させて頂きます。

【問い合わせ】
hukuri1218@gmail.com",2018-04-19T05:14:14Z,4154396,8240,False,404
UCoG2iDwh5Vw61kZx0kWL0WA,北の打ち師達,"YouTubeチャンネル「北の打ち師達」です！

僕らは北海道出身で高校からYouTubeを始め、
現在はふぇると&はるくんの2人で様々な動画を投稿しています！

「ヲタ芸」「縛り生活/24時間生活,1週間生活etc」
「可愛い貯金」「侵入中」「映像作品」など
1本1本の動画を作品のように皆様に楽しんで頂けるよう
力を込めて製作しているのでYouTubeの再生リストから
是非僕らのオススメ動画を視聴してみてください！

主に「金」「土」「日」をメインに動画更新しています。
皆様に刺激的な週末をお届けできるように
僕らも精一杯楽しんで動画を作っていきますので
是非チャンネル登録して頂けたら嬉しいです！

コラボ依頼や仕事の依頼
ご連絡等ある方はこちらまで！
▷KitauChi.cp@gmail.com
",2010-11-06T00:10:30Z,522757988,1210000,False,1079
UC8XBizOfQBLUrUcv_9DHCog,THE PAGE（ザ・ページ）,ヤフー株式会社が運営するニュース解説サイト「THE PAGE（ザ・ページ）」の公式YouTubeチャンネルです。,2013-08-14T09:06:18Z,144964517,208000,False,4642
UC4fBptui38V7k4sBszJlmvg,日本国民の為の資産防衛,"当チャンネルのテーマは「日本国民の為の資産防衛」です。
反グローバリズム、国民主権を取り戻す！事を軸に、彼らに侵されているTV、新聞では言えない、伝えられない事を「国民の為」という視点で情報配信をして参りたいと思います。
お金回りでは、アンティークコインという匿名売買そして世界中にいるユダヤ人たちが創り上げたマーケットをご紹介していきます。
資産において”体”健康面では、モンサント社、遺伝子操作等の懸念等を共有させて頂きます。
その他、様々な世界と日本の情勢を【時事ネタ】としても定期的に発信して参ります。",2018-11-16T11:08:14Z,3673307,43000,False,302
